run_id,source_url,source_checked_at,scrape_status,scrape_error_code,scrape_error_message,brand,series,product_name,base_item_number,variant_id,sku,item_number,selected_size,selected_upholstery,selected_leg,width_cm,depth_cm,height_cm,weight_kg,material,list_price,display_price,canonical_price,price_from,currency,tax_type,image_url,pdf_url,raw_data_ref,variant_key,variant_key_from,variant_key_error_type,variant_key_error_detail,list_price_value,display_price_value,canonical_price_value,price_compare_value,price_compare_from,price_normalization_error
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2063/,2026-05-23T03:53:29.337879+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012063730,4060001-9:0708s-14:2063,406500012063730,406500012063730,,ライトグレー aquaclean加工Frisco ファブリック アクアクリーン加工 2063,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/327f834b-c986-4005-a0ec-b3b600f777f5/2905328_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_001_4060001-9_0708s-14_2063.html,4060001-9:0708s-14:2063,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2065/,2026-05-23T03:53:35.542499+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012065730,4060001-9:0708s-14:2065,406500012065730,406500012065730,,ダークブルーFrisco ファブリック アクアクリーン加工2065,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/0137159a-fe62-430f-a364-b3b600f788f0/2905334_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_002_4060001-9_0708s-14_2065.html,4060001-9:0708s-14:2065,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2110/,2026-05-23T03:53:42.037123+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012110730,4060001-9:0708s-14:2110,406500012110730,406500012110730,,サンドNaniファブリック 2110,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/a7777e50-bfec-42ee-b538-b3b600f76fca/2905342_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_003_4060001-9_0708s-14_2110.html,4060001-9:0708s-14:2110,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2111/,2026-05-23T03:53:48.175419+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012111730,4060001-9:0708s-14:2111,406500012111730,406500012111730,,ダークグレーNaniファブリック 2111,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/0923dffd-19eb-4c95-8b30-b3b6010d15ad/2905348_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_004_4060001-9_0708s-14_2111.html,4060001-9:0708s-14:2111,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2067/,2026-05-23T03:53:54.852894+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012067730,4060001-9:0708s-14:2067,406500012067730,406500012067730,,ストーングレーFrisco ファブリック アクアクリーン加工 2067,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/0028d894-8de2-4152-96de-b3b600f7a013/2905354_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_005_4060001-9_0708s-14_2067.html,4060001-9:0708s-14:2067,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3060/,2026-05-23T03:54:01.011795+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013060730,4060001-9:0708s-14:3060,406500013060730,406500013060730,,ライトグレーBristolファブリック 3060,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/d3c9c2a7-ce89-4424-b1a6-b3b600f7c051/2905360_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_006_4060001-9_0708s-14_3060.html,4060001-9:0708s-14:3060,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3063/,2026-05-23T03:54:07.697402+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013063730,4060001-9:0708s-14:3063,406500013063730,406500013063730,,ベージュBristolファブリック 3063,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/29e54a41-fef6-4c38-b40b-b3b6010d1e9b/2905366_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_007_4060001-9_0708s-14_3063.html,4060001-9:0708s-14:3063,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2058/,2026-05-23T03:54:13.983215+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012058730,4060001-9:0708s-14:2058,406500012058730,406500012058730,,ダークグリーン Frisco ファブリック Aquaclean加工 2058,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/033f6a83-1cea-44ed-8131-b3b600f7911b/2905372_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_008_4060001-9_0708s-14_2058.html,4060001-9:0708s-14:2058,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3092/,2026-05-23T03:54:20.304263+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013092730,4060001-9:0708s-14:3092,406500013092730,406500013092730,,ライトグリーン Lazio ファブリック 3092,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,"背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 34% アクリル, 24% コットン, 14% ウール, 12% ビスコース, 12% ポリエステル, 4% リネン","¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/253f51e0-764a-4562-8859-b3b6010d2fd3/2905378_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_009_4060001-9_0708s-14_3092.html,4060001-9:0708s-14:3092,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2056/,2026-05-23T03:54:26.562588+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012056730,4060001-9:0708s-14:2056,406500012056730,406500012056730,,ライトブルー Frisco ファブリック アクアクリーン加工 2056,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/b78b055f-d2ee-4868-a9d3-b3b600f7a1db/2905384_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_010_4060001-9_0708s-14_2056.html,4060001-9:0708s-14:2056,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3090/,2026-05-23T03:54:32.538342+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013090730,4060001-9:0708s-14:3090,406500013090730,406500013090730,,ホワイトLazioファブリック 3090,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,"背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 34% アクリル, 24% コットン, 14% ウール, 12% ビスコース, 12% ポリエステル, 4% リネン","¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/9d91a2aa-d3d5-431f-a305-b3b600f79437/2905390_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_011_4060001-9_0708s-14_3090.html,4060001-9:0708s-14:3090,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3091/,2026-05-23T03:54:39.286948+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013091730,4060001-9:0708s-14:3091,406500013091730,406500013091730,,ベージュLazioファブリック 3091,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,"背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 34% アクリル, 24% コットン, 14% ウール, 12% ビスコース, 12% ポリエステル, 4% リネン","¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/6cdc9479-4e19-4eec-8c58-b3b600f7b48b/2905396_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_012_4060001-9_0708s-14_3091.html,4060001-9:0708s-14:3091,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3094/,2026-05-23T03:54:46.354353+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013094730,4060001-9:0708s-14:3094,406500013094730,406500013094730,,ダークグリーン Lazio ファブリック 3094,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,"背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 34% アクリル, 24% コットン, 14% ウール, 12% ビスコース, 12% ポリエステル, 4% リネン","¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/9a69ce65-f3ad-4ff9-bef5-b3b600f7d23a/2905404_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_013_4060001-9_0708s-14_3094.html,4060001-9:0708s-14:3094,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2057/,2026-05-23T03:54:52.816644+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012057730,4060001-9:0708s-14:2057,406500012057730,406500012057730,,キャメル Frisco ファブリック アクアクリーン加工 2057,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/0988ec40-73af-426c-93e9-b3b600f7b5fa/2905410_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_014_4060001-9_0708s-14_2057.html,4060001-9:0708s-14:2057,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3065/,2026-05-23T03:54:59.237914+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013065730,4060001-9:0708s-14:3065,406500013065730,406500013065730,,ブルー Bristol ファブリック 3065,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/14256387-2bf8-48bf-b0bf-b3b600f7c993/2905416_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_015_4060001-9_0708s-14_3065.html,4060001-9:0708s-14:3065,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3066/,2026-05-23T03:55:05.773243+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013066730,4060001-9:0708s-14:3066,406500013066730,406500013066730,,マスタード Bristol ファブリック 3066,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/eee0ec59-63ca-46aa-a0e3-b3b600f7bee1/2905422_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_016_4060001-9_0708s-14_3066.html,4060001-9:0708s-14:3066,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3068/,2026-05-23T03:55:12.322355+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013068730,4060001-9:0708s-14:3068,406500013068730,406500013068730,,ダークグリーン Bristol ファブリック 3068,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/8a6d46c9-3d73-4c75-93a7-b3b600f79ba0/2905428_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_017_4060001-9_0708s-14_3068.html,4060001-9:0708s-14:3068,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3142/,2026-05-23T03:55:18.979248+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013142730,4060001-9:0708s-14:3142,406500013142730,406500013142730,,グレー　Tomelilla ファブリック 3142,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% アクリル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/33792d4c-9021-496c-a00c-b3b6010d39f1/2905434_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_018_4060001-9_0708s-14_3142.html,4060001-9:0708s-14:3142,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3143/,2026-05-23T03:55:25.469339+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013143730,4060001-9:0708s-14:3143,406500013143730,406500013143730,,マスタード　Tomelilla ファブリック 3143,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% アクリル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/94461b44-c612-41f9-96f9-b3b600f83076/2905439_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_019_4060001-9_0708s-14_3143.html,4060001-9:0708s-14:3143,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3144/,2026-05-23T03:55:32.036040+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013144730,4060001-9:0708s-14:3144,406500013144730,406500013144730,,ブルー　Tomelilla ファブリック 3144,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% アクリル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/f081adb6-83d3-4b52-af48-b3b600f7d3c3/2905446_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_020_4060001-9_0708s-14_3144.html,4060001-9:0708s-14:3144,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:2070/,2026-05-23T03:55:38.597511+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500012070730,4060001-9:0708s-14:2070,406500012070730,406500012070730,,beige Frisco fabric 2070,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/9f303cae-41c9-4754-9343-b3b6010d3626/2905452_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_021_4060001-9_0708s-14_2070.html,4060001-9:0708s-14:2070,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3145/,2026-05-23T03:55:45.256263+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013145730,4060001-9:0708s-14:3145,406500013145730,406500013145730,,ベージュ Tomelilla ファブリック 3145,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% アクリル,"¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/524e08dd-b64f-4ea7-a73b-b3b600f86100/2905458_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_022_4060001-9_0708s-14_3145.html,4060001-9:0708s-14:3145,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3096/,2026-05-23T03:55:52.088830+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013096730,4060001-9:0708s-14:3096,406500013096730,406500013096730,,ブラウン Lazio ファブリック 3096,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,"背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 34% アクリル, 24% コットン, 14% ウール, 12% ビスコース, 12% ポリエステル, 4% リネン","¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/072650a8-96f4-458f-acc9-b3b6010d3f3b/2905464_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_023_4060001-9_0708s-14_3096.html,4060001-9:0708s-14:3096,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3200/,2026-05-23T03:55:58.588155+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013200730,4060001-9:0708s-14:3200,406500013200730,406500013200730,,ホワイト Tuscany ファブリック 3200,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/43b30aeb-ee86-4e05-901f-b3b600f7cc68/2905472_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_024_4060001-9_0708s-14_3200.html,4060001-9:0708s-14:3200,variant_id,,,315900,257900,315900,315900,canonical_price,
